,model_name,step,dte,train_rmse,test_rmse,hyper,hyperidx,train_smape,test_smape,train_mase,test_mase
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.536159832370547,14.288604378591025,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,0,31.599671803652967,17.985741330866226,0.33088142,0.16036403
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,25.74121892145941,16.67829235236676,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,1,31.096338878016958,23.737242581551534,0.3075972,0.21114351
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.423306900443066,8.403232188762948,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,1,30.17389310176125,10.416615268640351,0.34331188,0.09807825
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.948976320437477,8.831109492756099,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,1,30.23591915362035,10.803847998903509,0.33001605,0.101408646
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.60888640387985,5.218300623020095,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,2,31.512276785714285,5.516145940412555,0.40102813,0.056970526
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,25.77265126490979,6.199426735247633,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,2,32.44471624266145,6.448201497395833,0.42874545,0.068031974
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.4403158843609,12.587061315049995,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,2,30.85923230593607,15.359531335663377,0.34117234,0.13882512
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.478436905205566,7.2999313455776065,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,3,30.339639901337247,8.691810474061128,0.34743488,0.08246632
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.52972228523236,11.78339655821878,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,3,30.441495433789953,15.680504514459978,0.3170266,0.14435999
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.024260656629085,11.18359375,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,3,30.04908930609915,14.440312971148574,0.32400426,0.13318677
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,30.84526180438821,21.923147348144095,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,4,36.380165015492494,32.54858612595943,0.31298873,0.27809572
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.74271835331177,9.798998053576902,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,4,30.194237198303977,12.480152866296601,0.3316588,0.11636951
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,27.001111043040318,19.431413586879753,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,4,33.27891083659491,25.612555252878288,0.33590463,0.21708879
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.422858708078177,7.223056317932284,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,5,30.321910163894323,8.815017967893366,0.3501619,0.08387368
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.90871617181431,8.926828696062653,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,5,30.382965386497062,11.191958778782894,0.33138365,0.10498076
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.575619068290127,9.212521482362376,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2,5,30.188139575179385,11.51969079804002,0.34083816,0.107716486
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,33.66934082691181,25.388681415996555,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,6,40.77252018101761,39.32967550712719,0.33325595,0.32758737
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,32.62391117076745,20.803979727681085,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,6,36.72243456457925,23.82420161732456,0.54249495,0.27225736
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.74347730076798,8.507318375515448,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,6,31.8855746493803,9.118456388774671,0.39870968,0.08952405
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.654265830758465,10.317029663339092,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,7,30.241596338878015,13.16259123149671,0.3357127,0.122218795
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.02076458707458,10.94574710002185,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,7,30.164154231898237,14.2890410841557,0.3224557,0.13224666
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.02396340887768,11.819545037667945,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,7,30.352344769243313,15.18796472382127,0.33093277,0.1391686
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.52808665863857,6.501488735199484,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,8,30.17701198630137,7.967853746916118,0.33833024,0.07635095
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.711270848150992,4.754441242942516,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,8,30.937815965427266,5.587696276212993,0.36852336,0.054505575
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.490707798765243,10.893200256518433,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,8,31.864822855512067,12.018264502809759,0.3628355,0.11121227
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.696897934318088,13.188351572031282,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,9,30.47753332925636,17.770452131304822,0.314516,0.16187936
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.73820765014508,6.262075431883555,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,9,30.521256319308545,7.531996877569901,0.34393942,0.07213833
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.903313749418196,9.508237379449719,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,9,30.43968627690802,11.76492791426809,0.33885846,0.109760106
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.976673234104016,6.651097842352413,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,10,30.341466894977167,7.955941183525219,0.3302898,0.07605964
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,25.916453010030015,6.013373094640128,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,10,32.25208690068493,6.1606091951069075,0.43107057,0.064960554
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.337914035991844,11.024472150903856,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,10,31.681078767123285,11.87878203810307,0.36804095,0.10749615
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.534528324092243,8.372960084181045,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,11,30.27478544928245,10.20672821580318,0.3449332,0.09605566
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.489684132431147,12.409746806276848,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,11,30.39874327299413,16.679213139048795,0.3162766,0.15290566
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.67800044509935,8.152380248181355,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.4,11,30.04524675880626,9.978796172560306,0.3380381,0.09412091
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.482578856821206,4.387007013430532,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,12,31.48097837165688,4.381763391327439,0.39402795,0.044684146
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.723547408854273,12.871706050496593,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,12,30.05351537018917,17.38864831757127,0.32629392,0.15888609
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.578534234279704,11.452454176509027,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,12,31.47874368069145,12.85985043174342,0.33136725,0.116669856
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.507020528325782,12.511262626325243,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,13,30.469603616275275,16.685562936883223,0.319208,0.15260614
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.517544304980458,7.427437522828286,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,13,30.37361382909328,9.073354620682565,0.34614226,0.086059384
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.898424730300608,7.1922390117371044,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,13,30.554825097847356,8.060232597484923,0.3588449,0.07810394
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,102.2332705216971,103.31947099137462,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,14,199.94439008480103,200.0,1.4601151,1.3575755
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.641562171609188,8.771687687259078,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,14,30.404764452870186,10.965409128289473,0.3420904,0.10296939
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.404255956495263,13.720756366667164,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,14,31.517785795825176,15.694029690926534,0.36572456,0.14026752
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.11033445514729,11.15523441083791,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,15,30.39213857632094,14.563113563939144,0.32684103,0.13445567
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.30534794988222,11.038323314888176,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,15,30.426349478147422,14.514488889459978,0.3218091,0.13429974
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.06457605695104,11.646875943285446,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,15,30.124515859425962,14.72477963096217,0.32561737,0.13497774
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,96.56306634138127,96.09533027155898,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,16,199.95099478147424,200.0,1.3663964,1.2613606
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,26.12820633920182,7.648545978466547,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,16,32.687150909165034,8.529233162863212,0.43569848,0.09055394
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.298027064177234,11.495088274709307,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,16,31.39661305446836,12.650591933936402,0.36307585,0.11696223
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.487702689468698,13.03822458362214,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,17,30.52252527723418,17.15342739172149,0.32156104,0.1560794
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.9363691496101,10.821254471633303,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,17,30.182082721787342,14.100614848889801,0.3244287,0.13061497
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.985919636743397,8.905233117660806,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.2,17,30.520909776581863,10.746624862938596,0.34837466,0.100713946
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,86.8361058393555,87.11353829737087,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,18,199.97044194390082,200.0,1.2045485,1.1432834
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.703125,10.564107016481046,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,18,30.167359752120024,13.692423502604166,0.33118743,0.12704636
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.56965011172303,14.211770157539918,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,18,31.394064946183953,17.50853635553728,0.3249904,0.15556033
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.637809389087725,8.54275173335468,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,19,30.415943003913892,10.258466754043312,0.34502605,0.09640117
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.361556649794604,8.248246440058487,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,19,30.079233427103716,10.18103241502193,0.34212235,0.09597199
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.60482459457441,8.227486611943348,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,19,30.096456090998043,9.83670525801809,0.33826217,0.0925771
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,47.78952164341311,45.532555639310154,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,20,77.3966385355512,84.70825623629385,0.5436026,0.5941849
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.479302564722428,7.819523210356542,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,20,30.29552450260926,9.604297303316885,0.3453671,0.09082489
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,26.689626854653195,17.01273362716145,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,20,32.7658696183953,20.812043842516445,0.34189132,0.18145436
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.409749619052707,13.939858001905229,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,21,30.323176573711674,18.932184587445175,0.31747404,0.17148484
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,25.19259190737862,14.459749326524907,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,21,30.737967832681015,20.047157689144736,0.31027296,0.18123664
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.543362604769925,12.310410375502567,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,21,30.74677664302022,15.14965606154057,0.33020806,0.13766877
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.655030878015015,5.029405907495301,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,22,30.667031046151337,5.193068119517544,0.3596705,0.050796006
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,27.342621628503938,9.322342350210661,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,22,33.500744047619044,10.789661072848135,0.45703444,0.115501896
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.982670804382412,11.55516619719191,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,22,32.03425167155903,13.084930955317981,0.39817804,0.12771402
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.295257180865054,11.92664806565664,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,23,30.37464836105675,15.520315069901315,0.3215592,0.14243478
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.57656170528958,8.844054954851513,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,23,30.618986464448792,11.073808636581688,0.32235298,0.103931926
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.132184001608724,10.157668170217512,Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.4 Criterion:MSELoss() Prune:0.4,23,30.095638148238745,12.185075726425438,0.32853958,0.11272887
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,25.71839758074157,7.048225222726868,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,24,32.11730471298108,7.224803188390899,0.42485955,0.076601855
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,31.44523971264868,18.30471834317717,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,24,35.980038119699934,21.19773677357456,0.52372664,0.23880185
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,27.29057664708587,13.661781988795422,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,24,33.22019987361383,14.368540981359649,0.39366904,0.14094625
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,23.963923996714573,11.307549673844676,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,25,30.276220034246574,14.923262746710526,0.327019,0.13776341
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.358352688618435,10.577395437936897,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,25,30.461276398401825,13.784509491502192,0.32190183,0.12793168
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.567809622250113,9.971329214855718,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,25,30.1221231857469,12.667870237116228,0.33450595,0.11789716
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,41.18856694369203,37.471569626497335,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,26,58.214097154272665,64.74184484649122,0.4359501,0.48813826
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.303898954581985,11.226174110909604,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,26,30.508299188682322,14.802162571957236,0.32569128,0.13678554
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,26.688476544633218,16.764516432944575,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,26,33.06180181833007,21.067836828399123,0.3363594,0.18328409
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.60201774943978,13.201682613520331,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,27,30.472312255381603,17.610699569969846,0.31801513,0.16019897
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.00041961303099,9.672835343957251,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,27,30.305204765981735,12.318075615063048,0.32654718,0.114971235
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.50154202337962,12.377632246487892,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,27,30.805362748695366,16.058882863898024,0.3317283,0.14648196
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,59.84053108183658,57.56062955022947,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,28,121.4016735975212,121.13725842927632,0.7479515,0.7540639
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.959624378605817,12.057640875860043,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,28,30.89439365215264,16.221665767201205,0.31996113,0.14912051
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,28.744323700854945,18.536700162911615,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,28,35.90111046559034,22.939789353755483,0.35989845,0.19439973
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.338342577784417,13.17297778598294,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,29,30.321882134703195,17.657551012541116,0.31927013,0.16079006
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,25.45602394863419,12.796135104335153,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,29,30.923826850945858,17.378883763363486,0.31031862,0.15894833
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,23.864080198710127,11.546013372791819,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.2,29,30.39412100456621,14.743021647135416,0.3368597,0.1354771
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,27.589933068753197,11.829961233583393,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,30,33.14962237035225,13.126494825932017,0.45731083,0.14292783
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,23.598814646807476,5.550670088447532,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,30,30.750089183789953,6.651126794647752,0.36604202,0.064214066
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,25.490264829424955,11.611970552297395,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,30,31.782855308219176,13.129418088678728,0.3685138,0.123261616
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,24.27819192253294,12.217701586454961,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,31,30.278368089530332,15.96958735951206,0.3213496,0.14618371
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.484714021264878,13.013135289524833,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,31,30.36536815068493,17.653543037280702,0.3161372,0.16117667
rnn_1_2023-01-03 00:00:00,rnn_rnnhyper,1,2023-01-03 00:00:00,24.772500031536985,13.182105240043045,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,31,30.81830968688845,16.785222639117325,0.32597783,0.15186034
lstm_1_2023-01-03 00:00:00,lstm_lstmhyper,1,2023-01-03 00:00:00,58.80483644278334,55.99490115249892,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,32,117.16320123939987,115.85015762061403,0.7300295,0.7326181
gru_1_2023-01-03 00:00:00,gru_gruhyper,1,2023-01-03 00:00:00,24.141973819519063,3.802122155953691,Model Name:lstm Hidden Dim:16 Num Layers:4 Dropout:0.2 Criterion:MSELoss() Prune:0.4,32,31.28935808056099,4.2296089038514255,0.39091587,0.042439897
